	Systematic.name	cluster	cluster.size
gi|298252964|ref|NZ_ADAN01000005.1|:201861-203333	gi|298252964|ref|NZ_ADAN01000005.1|:201861-203333	3	43
gene_id|Sn35_00182|start|84181|end|85686|contig|contig8|strand|-|type|CDS	gene_id|Sn35_00182|start|84181|end|85686|contig|contig8|strand|-|type|CDS	8	27
gene_id|Sn35_01047|start|134879|end|136330|contig|contig8|strand|+|type|CDS	gene_id|Sn35_01047|start|134879|end|136330|contig|contig8|strand|+|type|CDS	8	27
gene_id|Sn35_00928|start|133759|end|134985|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00928|start|133759|end|134985|contig|contig9|strand|-|type|CDS	8	27
gene_id|Sn35_00136|start|265341|end|266735|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00136|start|265341|end|266735|contig|contig9|strand|-|type|CDS	8	27
gene_id|Sn35_01050|start|120839|end|121366|contig|contig7|strand|-|type|CDS	gene_id|Sn35_01050|start|120839|end|121366|contig|contig7|strand|-|type|CDS	8	27
gene_id|Sn35_00878|start|259528|end|260601|contig|contig9|strand|+|type|CDS	gene_id|Sn35_00878|start|259528|end|260601|contig|contig9|strand|+|type|CDS	8	27
gene_id|Sn35_00816|start|166915|end|168213|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00816|start|166915|end|168213|contig|contig9|strand|-|type|CDS	8	27
gene_id|Sn35_00326|start|133763|end|135073|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00326|start|133763|end|135073|contig|contig1|strand|+|type|CDS	8	27
gene_id|Sn35_00370|start|65573|end|68041|contig|contig3|strand|-|type|CDS	gene_id|Sn35_00370|start|65573|end|68041|contig|contig3|strand|-|type|CDS	8	27
gi|295691862|ref|NC_014106.1|:c934377-933199	gi|295691862|ref|NC_014106.1|:c934377-933199	2	512
gi|238694414|ref|NZ_GG669817.1|:c169844-168477	gi|238694414|ref|NZ_GG669817.1|:c169844-168477	2	512
gi|312977560|ref|NZ_GL531738.1|:c165068-163038	gi|312977560|ref|NZ_GL531738.1|:c165068-163038	2	512
gi|295691862|ref|NC_014106.1|:412739-413545	gi|295691862|ref|NC_014106.1|:412739-413545	2	512
gi|238694417|ref|NZ_GG669820.1|:148655-149338	gi|238694417|ref|NZ_GG669820.1|:148655-149338	2	512
gi|319430703|ref|NZ_GL622333.1|:c1023862-1023500	gi|319430703|ref|NZ_GL622333.1|:c1023862-1023500	1	535
gi|335049198|ref|NZ_AFIJ01000017.1|:c724-35	gi|335049198|ref|NZ_AFIJ01000017.1|:c724-35	4	121
gi|335049285|ref|NZ_AFIJ01000020.1|:c52712-51588	gi|335049285|ref|NZ_AFIJ01000020.1|:c52712-51588	4	121
gi|335048960|ref|NZ_AFIJ01000008.1|:39036-39335	gi|335048960|ref|NZ_AFIJ01000008.1|:39036-39335	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c43531-42293	gi|335050013|ref|NZ_AFIJ01000039.1|:c43531-42293	4	121
gi|335049802|ref|NZ_AFIJ01000035.1|:c43233-41722	gi|335049802|ref|NZ_AFIJ01000035.1|:c43233-41722	4	121
gi|335049607|ref|NZ_AFIJ01000032.1|:c68091-66184	gi|335049607|ref|NZ_AFIJ01000032.1|:c68091-66184	4	121
gi|335049497|ref|NZ_AFIJ01000029.1|:c5888-4353	gi|335049497|ref|NZ_AFIJ01000029.1|:c5888-4353	4	121
gi|335049607|ref|NZ_AFIJ01000032.1|:47491-48078	gi|335049607|ref|NZ_AFIJ01000032.1|:47491-48078	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c12219-11242	gi|335050013|ref|NZ_AFIJ01000039.1|:c12219-11242	4	121
gi|335049218|ref|NZ_AFIJ01000018.1|:c1940-1035	gi|335049218|ref|NZ_AFIJ01000018.1|:c1940-1035	4	121
gi|335048960|ref|NZ_AFIJ01000008.1|:76563-77900	gi|335048960|ref|NZ_AFIJ01000008.1|:76563-77900	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c82889-82050	gi|335050181|ref|NZ_AFIJ01000045.1|:c82889-82050	4	121
gi|335049802|ref|NZ_AFIJ01000035.1|:c28458-26827	gi|335049802|ref|NZ_AFIJ01000035.1|:c28458-26827	4	121
gi|335048960|ref|NZ_AFIJ01000008.1|:146720-148627	gi|335048960|ref|NZ_AFIJ01000008.1|:146720-148627	4	121
gi|335049607|ref|NZ_AFIJ01000032.1|:c12349-10199	gi|335049607|ref|NZ_AFIJ01000032.1|:c12349-10199	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c30104-29733	gi|335050013|ref|NZ_AFIJ01000039.1|:c30104-29733	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c70856-70443	gi|335050013|ref|NZ_AFIJ01000039.1|:c70856-70443	4	121
gi|307565691|ref|NZ_ADFQ01000075.1|:97175-97867	gi|307565691|ref|NZ_ADFQ01000075.1|:97175-97867	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:94555-95751	gi|307565691|ref|NZ_ADFQ01000075.1|:94555-95751	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:97886-98404	gi|307565691|ref|NZ_ADFQ01000075.1|:97886-98404	5	204
gi|307564642|ref|NZ_ADFQ01000014.1|:63294-63557	gi|307564642|ref|NZ_ADFQ01000014.1|:63294-63557	5	204
gi|319430703|ref|NZ_GL622333.1|:c757116-755605	gi|319430703|ref|NZ_GL622333.1|:c757116-755605	1	535
gi|325913512|ref|NZ_AEXK01000027.1|:c57388-56633	gi|325913512|ref|NZ_AEXK01000027.1|:c57388-56633	1	535
gi|307565691|ref|NZ_ADFQ01000075.1|:c20940-18040	gi|307565691|ref|NZ_ADFQ01000075.1|:c20940-18040	5	204
gi|307565808|ref|NZ_ADFQ01000083.1|:45691-46257	gi|307565808|ref|NZ_ADFQ01000083.1|:45691-46257	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:96107-96652	gi|307565691|ref|NZ_ADFQ01000075.1|:96107-96652	5	204
gi|307565523|ref|NZ_ADFQ01000064.1|:c58074-56662	gi|307565523|ref|NZ_ADFQ01000064.1|:c58074-56662	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:139312-140601	gi|307565971|ref|NZ_ADFQ01000086.1|:139312-140601	5	204
gi|307564388|ref|NZ_ADFQ01000003.1|:c29401-28388	gi|307564388|ref|NZ_ADFQ01000003.1|:c29401-28388	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:90456-92366	gi|307564725|ref|NZ_ADFQ01000016.1|:90456-92366	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c9075-7492	gi|307566496|ref|NZ_ADFQ01000114.1|:c9075-7492	5	204
gi|307564545|ref|NZ_ADFQ01000004.1|:c57856-54902	gi|307564545|ref|NZ_ADFQ01000004.1|:c57856-54902	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:9657-10214	gi|307565113|ref|NZ_ADFQ01000036.1|:9657-10214	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:10220-10522	gi|307565113|ref|NZ_ADFQ01000036.1|:10220-10522	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:c30263-28770	gi|307565249|ref|NZ_ADFQ01000051.1|:c30263-28770	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:c47974-46457	gi|307565691|ref|NZ_ADFQ01000075.1|:c47974-46457	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:28787-31135	gi|307565691|ref|NZ_ADFQ01000075.1|:28787-31135	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:9343-9660	gi|307565113|ref|NZ_ADFQ01000036.1|:9343-9660	5	204
gi|307565894|ref|NZ_ADFQ01000085.1|:c28728-27124	gi|307565894|ref|NZ_ADFQ01000085.1|:c28728-27124	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c7478-6543	gi|307566496|ref|NZ_ADFQ01000114.1|:c7478-6543	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:70854-72116	gi|307564725|ref|NZ_ADFQ01000016.1|:70854-72116	5	204
gi|307565523|ref|NZ_ADFQ01000064.1|:63226-64110	gi|307565523|ref|NZ_ADFQ01000064.1|:63226-64110	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:39907-43218	gi|307565971|ref|NZ_ADFQ01000086.1|:39907-43218	5	204
gi|307564545|ref|NZ_ADFQ01000004.1|:c50523-47941	gi|307564545|ref|NZ_ADFQ01000004.1|:c50523-47941	5	204
gi|298527632|ref|NZ_CM000953.1|:c891388-890681	gi|298527632|ref|NZ_CM000953.1|:c891388-890681	2	512
gi|315585791|ref|NZ_GL545251.1|:209626-210585	gi|315585791|ref|NZ_GL545251.1|:209626-210585	2	512
gi|315585791|ref|NZ_GL545251.1|:218867-220075	gi|315585791|ref|NZ_GL545251.1|:218867-220075	2	512
gi|315585791|ref|NZ_GL545251.1|:c795199-793463	gi|315585791|ref|NZ_GL545251.1|:c795199-793463	2	512
gi|116628683|ref|NC_008530.1|:874547-876316	gi|116628683|ref|NC_008530.1|:874547-876316	2	512
gi|116628683|ref|NC_008530.1|:c1503746-1502316	gi|116628683|ref|NC_008530.1|:c1503746-1502316	2	512
gi|116628683|ref|NC_008530.1|:c1169880-1168690	gi|116628683|ref|NC_008530.1|:c1169880-1168690	2	512
gi|116628683|ref|NC_008530.1|:c1299556-1298345	gi|116628683|ref|NC_008530.1|:c1299556-1298345	2	512
gi|116628683|ref|NC_008530.1|:384116-384478	gi|116628683|ref|NC_008530.1|:384116-384478	2	512
gi|159162017|ref|NC_006814.3|:c1934646-1934407	gi|159162017|ref|NC_006814.3|:c1934646-1934407	2	512
gi|238694413|ref|NZ_GG669816.1|:245610-246734	gi|238694413|ref|NZ_GG669816.1|:245610-246734	2	512
gi|159162017|ref|NC_006814.3|:c1267158-1266886	gi|159162017|ref|NC_006814.3|:c1267158-1266886	2	512
gi|159162017|ref|NC_006814.3|:c1992922-1992554	gi|159162017|ref|NC_006814.3|:c1992922-1992554	2	512
gi|295691862|ref|NC_014106.1|:1004891-1006195	gi|295691862|ref|NC_014106.1|:1004891-1006195	2	512
gi|159162017|ref|NC_006814.3|:297517-298047	gi|159162017|ref|NC_006814.3|:297517-298047	2	512
gi|159162017|ref|NC_006814.3|:739022-740359	gi|159162017|ref|NC_006814.3|:739022-740359	2	512
gi|319430703|ref|NZ_GL622333.1|:401063-401584	gi|319430703|ref|NZ_GL622333.1|:401063-401584	1	535
gi|319430703|ref|NZ_GL622333.1|:366143-367111	gi|319430703|ref|NZ_GL622333.1|:366143-367111	1	535
gi|300812331|ref|NZ_AEAT01000078.1|:c33987-31903	gi|300812331|ref|NZ_AEAT01000078.1|:c33987-31903	2	512
gi|300812331|ref|NZ_AEAT01000078.1|:c25809-25267	gi|300812331|ref|NZ_AEAT01000078.1|:c25809-25267	2	512
gi|319430703|ref|NZ_GL622333.1|:c737077-736460	gi|319430703|ref|NZ_GL622333.1|:c737077-736460	1	535
gi|319430703|ref|NZ_GL622333.1|:c700688-700221	gi|319430703|ref|NZ_GL622333.1|:c700688-700221	1	535
gi|319430703|ref|NZ_GL622333.1|:c731740-731375	gi|319430703|ref|NZ_GL622333.1|:c731740-731375	1	535
gi|312873668|ref|NZ_AEKI01000012.1|:14786-15499	gi|312873668|ref|NZ_AEKI01000012.1|:14786-15499	1	535
gi|312873668|ref|NZ_AEKI01000012.1|:19796-20608	gi|312873668|ref|NZ_AEKI01000012.1|:19796-20608	1	535
gi|116628683|ref|NC_008530.1|:c1888923-1887115	gi|116628683|ref|NC_008530.1|:c1888923-1887115	2	512
gi|116628683|ref|NC_008530.1|:350171-350647	gi|116628683|ref|NC_008530.1|:350171-350647	2	512
gi|238853128|ref|NZ_ACOZ01000025.1|:9739-10857	gi|238853128|ref|NZ_ACOZ01000025.1|:9739-10857	2	512
gi|116628683|ref|NC_008530.1|:c1403296-1402778	gi|116628683|ref|NC_008530.1|:c1403296-1402778	2	512
gi|319430703|ref|NZ_GL622333.1|:364739-364981	gi|319430703|ref|NZ_GL622333.1|:364739-364981	1	535
gi|309806244|ref|NZ_AEHP01000023.1|:c5649-4900	gi|309806244|ref|NZ_AEHP01000023.1|:c5649-4900	1	535
gi|309804320|ref|NZ_AEHN01000024.1|:c27342-26545	gi|309804320|ref|NZ_AEHN01000024.1|:c27342-26545	1	535
gi|319430703|ref|NZ_GL622333.1|:347764-348525	gi|319430703|ref|NZ_GL622333.1|:347764-348525	1	535
gi|315585791|ref|NZ_GL545251.1|:c995082-994408	gi|315585791|ref|NZ_GL545251.1|:c995082-994408	2	512
gi|300812156|ref|NZ_AEAT01000069.1|:c18079-16310	gi|300812156|ref|NZ_AEAT01000069.1|:c18079-16310	2	512
gi|295691862|ref|NC_014106.1|:c2037478-2035670	gi|295691862|ref|NC_014106.1|:c2037478-2035670	2	512
gi|295691862|ref|NC_014106.1|:c1905030-1904173	gi|295691862|ref|NC_014106.1|:c1905030-1904173	2	512
gi|295691862|ref|NC_014106.1|:15536-16927	gi|295691862|ref|NC_014106.1|:15536-16927	2	512
gi|159162017|ref|NC_006814.3|:c1249798-1249022	gi|159162017|ref|NC_006814.3|:c1249798-1249022	2	512
gi|444345064|ref|NZ_KB291048.1|:c5336-4471	gi|444345064|ref|NZ_KB291048.1|:c5336-4471	9	4
gi|444381512|ref|NZ_KB291559.1|:3996-4523	gi|444381512|ref|NZ_KB291559.1|:3996-4523	9	4
gi|444406014|ref|NZ_KB291787.1|:c1626-373	gi|444406014|ref|NZ_KB291787.1|:c1626-373	9	4
gi|315585791|ref|NZ_GL545251.1|:c1003482-1003075	gi|315585791|ref|NZ_GL545251.1|:c1003482-1003075	2	512
gi|319430703|ref|NZ_GL622333.1|:c880472-879747	gi|319430703|ref|NZ_GL622333.1|:c880472-879747	1	535
gi|319430703|ref|NZ_GL622333.1|:c650123-649767	gi|319430703|ref|NZ_GL622333.1|:c650123-649767	1	535
gi|319430703|ref|NZ_GL622333.1|:c544544-543918	gi|319430703|ref|NZ_GL622333.1|:c544544-543918	1	535
gi|319430703|ref|NZ_GL622333.1|:c887173-886265	gi|319430703|ref|NZ_GL622333.1|:c887173-886265	1	535
gi|319430703|ref|NZ_GL622333.1|:c693978-693253	gi|319430703|ref|NZ_GL622333.1|:c693978-693253	1	535
gi|307565894|ref|NZ_ADFQ01000085.1|:c68972-66681	gi|307565894|ref|NZ_ADFQ01000085.1|:c68972-66681	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:348-731	gi|307565113|ref|NZ_ADFQ01000036.1|:348-731	5	204
gi|309805067|ref|NZ_AEHO01000019.1|:c12522-11536	gi|309805067|ref|NZ_AEHO01000019.1|:c12522-11536	1	535
gi|319430703|ref|NZ_GL622333.1|:1139355-1139903	gi|319430703|ref|NZ_GL622333.1|:1139355-1139903	1	535
gi|315585791|ref|NZ_GL545251.1|:c1150118-1149261	gi|315585791|ref|NZ_GL545251.1|:c1150118-1149261	2	512
gi|315585791|ref|NZ_GL545251.1|:c991974-991576	gi|315585791|ref|NZ_GL545251.1|:c991974-991576	2	512
gi|238855642|ref|NZ_ACOY01000043.1|:c4875-4450	gi|238855642|ref|NZ_ACOY01000043.1|:c4875-4450	2	512
gi|315585791|ref|NZ_GL545251.1|:102608-103324	gi|315585791|ref|NZ_GL545251.1|:102608-103324	2	512
gi|260660498|ref|NZ_GG704741.1|:c215923-215141	gi|260660498|ref|NZ_GG704741.1|:c215923-215141	2	512
gi|315585791|ref|NZ_GL545251.1|:1244340-1244633	gi|315585791|ref|NZ_GL545251.1|:1244340-1244633	2	512
gi|315585791|ref|NZ_GL545251.1|:c986224-985283	gi|315585791|ref|NZ_GL545251.1|:c986224-985283	2	512
gi|315585791|ref|NZ_GL545251.1|:707459-708187	gi|315585791|ref|NZ_GL545251.1|:707459-708187	2	512
gi|315585791|ref|NZ_GL545251.1|:c990622-990107	gi|315585791|ref|NZ_GL545251.1|:c990622-990107	2	512
gi|315585791|ref|NZ_GL545251.1|:210617-212386	gi|315585791|ref|NZ_GL545251.1|:210617-212386	2	512
gi|315585791|ref|NZ_GL545251.1|:c989888-989448	gi|315585791|ref|NZ_GL545251.1|:c989888-989448	2	512
gi|260661027|ref|NZ_GG704742.1|:131064-132068	gi|260661027|ref|NZ_GG704742.1|:131064-132068	2	512
gi|315585791|ref|NZ_GL545251.1|:c988143-987490	gi|315585791|ref|NZ_GL545251.1|:c988143-987490	2	512
gi|335050013|ref|NZ_AFIJ01000039.1|:c38636-34920	gi|335050013|ref|NZ_AFIJ01000039.1|:c38636-34920	4	121
gi|335049134|ref|NZ_AFIJ01000011.1|:c3430-2285	gi|335049134|ref|NZ_AFIJ01000011.1|:c3430-2285	4	121
gi|315585791|ref|NZ_GL545251.1|:c996605-995769	gi|315585791|ref|NZ_GL545251.1|:c996605-995769	10	2
gi|319430703|ref|NZ_GL622333.1|:c1061189-1060821	gi|319430703|ref|NZ_GL622333.1|:c1061189-1060821	1	535
gi|319430703|ref|NZ_GL622333.1|:c129135-128869	gi|319430703|ref|NZ_GL622333.1|:c129135-128869	1	535
gi|307565389|ref|NZ_ADFQ01000055.1|:13577-16045	gi|307565389|ref|NZ_ADFQ01000055.1|:13577-16045	5	204
gi|307564388|ref|NZ_ADFQ01000003.1|:c22724-21381	gi|307564388|ref|NZ_ADFQ01000003.1|:c22724-21381	5	204
gi|307565516|ref|NZ_ADFQ01000063.1|:c2926-1652	gi|307565516|ref|NZ_ADFQ01000063.1|:c2926-1652	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:c22348-21083	gi|307565691|ref|NZ_ADFQ01000075.1|:c22348-21083	5	204
gi|307565231|ref|NZ_ADFQ01000050.1|:c4930-2381	gi|307565231|ref|NZ_ADFQ01000050.1|:c4930-2381	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c13876-12350	gi|307566496|ref|NZ_ADFQ01000114.1|:c13876-12350	5	204
gi|295691862|ref|NC_014106.1|:274537-276156	gi|295691862|ref|NC_014106.1|:274537-276156	2	512
LINAB1_0504|LINAB1_0504|30S	LINAB1_0504|LINAB1_0504|30S	1	535
gi|319430703|ref|NZ_GL622333.1|:287137-289731	gi|319430703|ref|NZ_GL622333.1|:287137-289731	1	535
gi|309806048|ref|NZ_AEHP01000014.1|:c16687-15827	gi|309806048|ref|NZ_AEHP01000014.1|:c16687-15827	1	535
gi|159162017|ref|NC_006814.3|:827438-828628	gi|159162017|ref|NC_006814.3|:827438-828628	2	512
gi|307564949|ref|NZ_ADFQ01000027.1|:c98134-97244	gi|307564949|ref|NZ_ADFQ01000027.1|:c98134-97244	5	204
gi|307564642|ref|NZ_ADFQ01000014.1|:17284-18609	gi|307564642|ref|NZ_ADFQ01000014.1|:17284-18609	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c59662-57662	gi|307565971|ref|NZ_ADFQ01000086.1|:c59662-57662	5	204
gi|307564388|ref|NZ_ADFQ01000003.1|:c141738-139660	gi|307564388|ref|NZ_ADFQ01000003.1|:c141738-139660	5	204
gi|307564642|ref|NZ_ADFQ01000014.1|:80408-81937	gi|307564642|ref|NZ_ADFQ01000014.1|:80408-81937	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c19014-17437	gi|307565971|ref|NZ_ADFQ01000086.1|:c19014-17437	5	204
gi|307566223|ref|NZ_ADFQ01000098.1|:49119-52184	gi|307566223|ref|NZ_ADFQ01000098.1|:49119-52184	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c10440-10198	gi|307566496|ref|NZ_ADFQ01000114.1|:c10440-10198	5	204
gi|307566215|ref|NZ_ADFQ01000096.1|:194-1561	gi|307566215|ref|NZ_ADFQ01000096.1|:194-1561	5	204
gi|307566422|ref|NZ_ADFQ01000109.1|:6106-6630	gi|307566422|ref|NZ_ADFQ01000109.1|:6106-6630	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:11992-12504	gi|307565113|ref|NZ_ADFQ01000036.1|:11992-12504	5	204
gi|307566316|ref|NZ_ADFQ01000105.1|:c37394-34896	gi|307566316|ref|NZ_ADFQ01000105.1|:c37394-34896	5	204
gi|307564388|ref|NZ_ADFQ01000003.1|:c145368-142714	gi|307564388|ref|NZ_ADFQ01000003.1|:c145368-142714	5	204
gi|307566149|ref|NZ_ADFQ01000089.1|:9440-10297	gi|307566149|ref|NZ_ADFQ01000089.1|:9440-10297	5	204
gi|307566215|ref|NZ_ADFQ01000096.1|:2422-3654	gi|307566215|ref|NZ_ADFQ01000096.1|:2422-3654	5	204
gi|283782520|ref|NC_013721.1|:1547335-1548564	gi|283782520|ref|NC_013721.1|:1547335-1548564	3	43
gi|283782520|ref|NC_013721.1|:942173-943144	gi|283782520|ref|NC_013721.1|:942173-943144	3	43
gi|283782520|ref|NC_013721.1|:1551362-1553371	gi|283782520|ref|NC_013721.1|:1551362-1553371	3	43
gi|283782520|ref|NC_013721.1|:1550127-1551050	gi|283782520|ref|NC_013721.1|:1550127-1551050	3	43
gi|295691862|ref|NC_014106.1|:c2034570-2033167	gi|295691862|ref|NC_014106.1|:c2034570-2033167	2	512
gi|335048698|ref|NZ_AFIJ01000004.1|:18866-22387	gi|335048698|ref|NZ_AFIJ01000004.1|:18866-22387	4	121
gi|259048375|ref|NZ_GG700801.1|:c17500-17228	gi|259048375|ref|NZ_GG700801.1|:c17500-17228	1	535
gi|313150996|ref|NZ_GL379580.1|:c804215-802929	gi|313150996|ref|NZ_GL379580.1|:c804215-802929	2	512
gi|159162017|ref|NC_006814.3|:299181-299621	gi|159162017|ref|NC_006814.3|:299181-299621	2	512
gi|283782520|ref|NC_013721.1|:755737-758358	gi|283782520|ref|NC_013721.1|:755737-758358	3	43
gi|283782520|ref|NC_013721.1|:1553648-1555897	gi|283782520|ref|NC_013721.1|:1553648-1555897	3	43
gi|283782520|ref|NC_013721.1|:c1488990-1486357	gi|283782520|ref|NC_013721.1|:c1488990-1486357	3	43
gi|298252437|ref|NZ_ADAN01000002.1|:c71515-70175	gi|298252437|ref|NZ_ADAN01000002.1|:c71515-70175	3	43
gi|283782520|ref|NC_013721.1|:896414-898333	gi|283782520|ref|NC_013721.1|:896414-898333	3	43
gi|283782520|ref|NC_013721.1|:781727-783196	gi|283782520|ref|NC_013721.1|:781727-783196	3	43
gene_id|Sn35_01188|start|37673|end|39751|contig|contig15|strand|+|type|CDS	gene_id|Sn35_01188|start|37673|end|39751|contig|contig15|strand|+|type|CDS	8	27
gi|116628683|ref|NC_008530.1|:336118-336471	gi|116628683|ref|NC_008530.1|:336118-336471	2	512
gi|159162017|ref|NC_006814.3|:c1248982-1247957	gi|159162017|ref|NC_006814.3|:c1248982-1247957	2	512
gi|307566149|ref|NZ_ADFQ01000089.1|:5338-6387	gi|307566149|ref|NZ_ADFQ01000089.1|:5338-6387	5	204
gi|335048960|ref|NZ_AFIJ01000008.1|:15817-16656	gi|335048960|ref|NZ_AFIJ01000008.1|:15817-16656	4	121
gi|290969133|ref|NZ_ADGP01000033.1|:1-1561	gi|290969133|ref|NZ_ADGP01000033.1|:1-1561	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c105424-104900	gi|335050181|ref|NZ_AFIJ01000045.1|:c105424-104900	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c27581-25101	gi|335048827|ref|NZ_AFIJ01000007.1|:c27581-25101	4	121
gi|335049802|ref|NZ_AFIJ01000035.1|:c46720-45734	gi|335049802|ref|NZ_AFIJ01000035.1|:c46720-45734	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c50116-48287	gi|335048827|ref|NZ_AFIJ01000007.1|:c50116-48287	4	121
gi|335049861|ref|NZ_AFIJ01000036.1|:c11369-10410	gi|335049861|ref|NZ_AFIJ01000036.1|:c11369-10410	4	121
gi|335050181|ref|NZ_AFIJ01000045.1|:c111672-109063	gi|335050181|ref|NZ_AFIJ01000045.1|:c111672-109063	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c92808-90832	gi|335048827|ref|NZ_AFIJ01000007.1|:c92808-90832	4	121
gi|335049134|ref|NZ_AFIJ01000011.1|:c9315-7771	gi|335049134|ref|NZ_AFIJ01000011.1|:c9315-7771	4	121
gi|319430703|ref|NZ_GL622333.1|:c861213-860305	gi|319430703|ref|NZ_GL622333.1|:c861213-860305	1	535
gi|335049134|ref|NZ_AFIJ01000011.1|:c4690-3569	gi|335049134|ref|NZ_AFIJ01000011.1|:c4690-3569	4	121
gi|335049497|ref|NZ_AFIJ01000029.1|:c4349-3489	gi|335049497|ref|NZ_AFIJ01000029.1|:c4349-3489	4	121
gi|335050013|ref|NZ_AFIJ01000039.1|:c104450-102810	gi|335050013|ref|NZ_AFIJ01000039.1|:c104450-102810	4	121
gi|335048827|ref|NZ_AFIJ01000007.1|:c47262-46615	gi|335048827|ref|NZ_AFIJ01000007.1|:c47262-46615	4	121
gi|319430703|ref|NZ_GL622333.1|:c702169-700766	gi|319430703|ref|NZ_GL622333.1|:c702169-700766	1	535
gi|319430703|ref|NZ_GL622333.1|:c955341-954472	gi|319430703|ref|NZ_GL622333.1|:c955341-954472	1	535
gi|259048379|ref|NZ_GG700805.1|:71178-72005	gi|259048379|ref|NZ_GG700805.1|:71178-72005	1	535
gi|319430703|ref|NZ_GL622333.1|:c244039-243404	gi|319430703|ref|NZ_GL622333.1|:c244039-243404	1	535
gi|309808691|ref|NZ_AEHQ01000078.1|:c5516-4683	gi|309808691|ref|NZ_AEHQ01000078.1|:c5516-4683	1	535
gi|312874128|ref|NZ_AEKI01000024.1|:c137999-137268	gi|312874128|ref|NZ_AEKI01000024.1|:c137999-137268	1	535
gi|319430703|ref|NZ_GL622333.1|:1161275-1162288	gi|319430703|ref|NZ_GL622333.1|:1161275-1162288	1	535
gi|309808161|ref|NZ_AEHQ01000058.1|:c13558-12656	gi|309808161|ref|NZ_AEHQ01000058.1|:c13558-12656	1	535
gi|315585791|ref|NZ_GL545251.1|:c687854-687543	gi|315585791|ref|NZ_GL545251.1|:c687854-687543	2	512
gi|315585791|ref|NZ_GL545251.1|:104671-106185	gi|315585791|ref|NZ_GL545251.1|:104671-106185	2	512
gi|335049285|ref|NZ_AFIJ01000020.1|:c55097-54060	gi|335049285|ref|NZ_AFIJ01000020.1|:c55097-54060	4	121
gi|256842701|ref|NZ_GG698760.1|:c290797-289736	gi|256842701|ref|NZ_GG698760.1|:c290797-289736	2	512
gi|256848620|ref|NZ_GG698827.1|:30583-31224	gi|256848620|ref|NZ_GG698827.1|:30583-31224	2	512
gi|307565691|ref|NZ_ADFQ01000075.1|:96713-97153	gi|307565691|ref|NZ_ADFQ01000075.1|:96713-97153	5	204
gi|295691862|ref|NC_014106.1|:c1277199-1276903	gi|295691862|ref|NC_014106.1|:c1277199-1276903	2	512
gi|159162017|ref|NC_006814.3|:340056-340748	gi|159162017|ref|NC_006814.3|:340056-340748	2	512
gi|238694414|ref|NZ_GG669817.1|:c122375-121998	gi|238694414|ref|NZ_GG669817.1|:c122375-121998	2	512
gi|116628683|ref|NC_008530.1|:c1358677-1358411	gi|116628683|ref|NC_008530.1|:c1358677-1358411	2	512
gi|116628683|ref|NC_008530.1|:c1408347-1406416	gi|116628683|ref|NC_008530.1|:c1408347-1406416	11	3
gi|42518084|ref|NC_005362.1|:895777-897609	gi|42518084|ref|NC_005362.1|:895777-897609	11	3
gi|309804490|ref|NZ_AEHO01000006.1|:c47261-46377	gi|309804490|ref|NZ_AEHO01000006.1|:c47261-46377	1	535
gi|295691862|ref|NC_014106.1|:c852412-850733	gi|295691862|ref|NC_014106.1|:c852412-850733	2	512
gi|256843755|ref|NZ_GG698761.1|:311728-312486	gi|256843755|ref|NZ_GG698761.1|:311728-312486	2	512
gi|159162017|ref|NC_006814.3|:347907-348419	gi|159162017|ref|NC_006814.3|:347907-348419	2	512
