	Systematic.name	cluster	cluster.size
gi|319430703|ref|NZ_GL622333.1|:c128869-127133	gi|319430703|ref|NZ_GL622333.1|:c128869-127133	2	611
gi|319430703|ref|NZ_GL622333.1|:c1068926-1067541	gi|319430703|ref|NZ_GL622333.1|:c1068926-1067541	2	611
gi|319430703|ref|NZ_GL622333.1|:293399-294262	gi|319430703|ref|NZ_GL622333.1|:293399-294262	2	611
gi|309805575|ref|NZ_AEHO01000029.1|:c2688-358	gi|309805575|ref|NZ_AEHO01000029.1|:c2688-358	2	611
gi|309806064|ref|NZ_AEHP01000015.1|:c10250-9126	gi|309806064|ref|NZ_AEHP01000015.1|:c10250-9126	2	611
gi|309805463|ref|NZ_AEHO01000027.1|:c4405-2129	gi|309805463|ref|NZ_AEHO01000027.1|:c4405-2129	2	611
gi|309806952|ref|NZ_AEHP01000054.1|:c70429-69617	gi|309806952|ref|NZ_AEHP01000054.1|:c70429-69617	2	611
gi|319430703|ref|NZ_GL622333.1|:c248528-247755	gi|319430703|ref|NZ_GL622333.1|:c248528-247755	2	611
gi|319430703|ref|NZ_GL622333.1|:c12211-11591	gi|319430703|ref|NZ_GL622333.1|:c12211-11591	2	611
gi|319430703|ref|NZ_GL622333.1|:c97102-95996	gi|319430703|ref|NZ_GL622333.1|:c97102-95996	2	611
LINAB1_0982|LINAB1_0982|DEAD	LINAB1_0982|LINAB1_0982|DEAD	2	611
gi|319430703|ref|NZ_GL622333.1|:c672521-671601	gi|319430703|ref|NZ_GL622333.1|:c672521-671601	2	611
gi|319430703|ref|NZ_GL622333.1|:c47509-46589	gi|319430703|ref|NZ_GL622333.1|:c47509-46589	2	611
gi|319430703|ref|NZ_GL622333.1|:309427-310779	gi|319430703|ref|NZ_GL622333.1|:309427-310779	2	611
LINAB1_0078|LINAB1_0078|Maltose/maltodextrin	LINAB1_0078|LINAB1_0078|Maltose/maltodextrin	2	611
gi|319430703|ref|NZ_GL622333.1|:c16403-14043	gi|319430703|ref|NZ_GL622333.1|:c16403-14043	2	611
gi|319430703|ref|NZ_GL622333.1|:c1057891-1057706	gi|319430703|ref|NZ_GL622333.1|:c1057891-1057706	2	611
gi|319430703|ref|NZ_GL622333.1|:1179108-1179404	gi|319430703|ref|NZ_GL622333.1|:1179108-1179404	2	611
gi|309807777|ref|NZ_AEHQ01000036.1|:80957-81253	gi|309807777|ref|NZ_AEHQ01000036.1|:80957-81253	2	611
gi|329921046|ref|NZ_AEXP01000040.1|:c48915-47386	gi|329921046|ref|NZ_AEXP01000040.1|:c48915-47386	2	611
gi|319430703|ref|NZ_GL622333.1|:c282197-281823	gi|319430703|ref|NZ_GL622333.1|:c282197-281823	2	611
gi|309805463|ref|NZ_AEHO01000027.1|:c84255-83224	gi|309805463|ref|NZ_AEHO01000027.1|:c84255-83224	2	611
gi|309807777|ref|NZ_AEHQ01000036.1|:72867-73709	gi|309807777|ref|NZ_AEHQ01000036.1|:72867-73709	2	611
gi|329920066|ref|NZ_AEXP01000014.1|:c9977-8853	gi|329920066|ref|NZ_AEXP01000014.1|:c9977-8853	2	611
gi|312873200|ref|NZ_AEKI01000002.1|:c55878-54880	gi|312873200|ref|NZ_AEKI01000002.1|:c55878-54880	2	611
LINAB1_0058|LINAB1_0058|PTS	LINAB1_0058|LINAB1_0058|PTS	2	611
gi|309806380|ref|NZ_AEHP01000024.1|:12882-13907	gi|309806380|ref|NZ_AEHP01000024.1|:12882-13907	2	611
gi|319430703|ref|NZ_GL622333.1|:c224868-224167	gi|319430703|ref|NZ_GL622333.1|:c224868-224167	2	611
gi|309808571|ref|NZ_AEHQ01000074.1|:c4543-2066	gi|309808571|ref|NZ_AEHQ01000074.1|:c4543-2066	2	611
LINAB1_0935|LINAB1_0935|glucitol/sorbitol	LINAB1_0935|LINAB1_0935|glucitol/sorbitol	2	611
gi|319430703|ref|NZ_GL622333.1|:c581001-580474	gi|319430703|ref|NZ_GL622333.1|:c581001-580474	2	611
gi|319430703|ref|NZ_GL622333.1|:469730-470920	gi|319430703|ref|NZ_GL622333.1|:469730-470920	2	611
gi|309807907|ref|NZ_AEHQ01000039.1|:23574-24431	gi|309807907|ref|NZ_AEHQ01000039.1|:23574-24431	2	611
gi|259048376|ref|NZ_GG700802.1|:69668-70453	gi|259048376|ref|NZ_GG700802.1|:69668-70453	2	611
gi|319430703|ref|NZ_GL622333.1|:c928210-927272	gi|319430703|ref|NZ_GL622333.1|:c928210-927272	2	611
gi|309807218|ref|NZ_AEHP01000064.1|:6229-7296	gi|309807218|ref|NZ_AEHP01000064.1|:6229-7296	2	611
LINAB1_1032|LINAB1_1032|glutamyl-tRNA	LINAB1_1032|LINAB1_1032|glutamyl-tRNA	2	611
gi|319430703|ref|NZ_GL622333.1|:c973363-972575	gi|319430703|ref|NZ_GL622333.1|:c973363-972575	2	611
gi|309804320|ref|NZ_AEHN01000024.1|:c27342-26545	gi|309804320|ref|NZ_AEHN01000024.1|:c27342-26545	2	611
gi|312874006|ref|NZ_AEKI01000023.1|:c25770-24805	gi|312874006|ref|NZ_AEKI01000023.1|:c25770-24805	2	611
gi|309806048|ref|NZ_AEHP01000014.1|:c965-1	gi|309806048|ref|NZ_AEHP01000014.1|:c965-1	2	611
gi|309808049|ref|NZ_AEHQ01000050.1|:c18770-17919	gi|309808049|ref|NZ_AEHQ01000050.1|:c18770-17919	2	611
gi|319430703|ref|NZ_GL622333.1|:c546567-545266	gi|319430703|ref|NZ_GL622333.1|:c546567-545266	2	611
gi|319430703|ref|NZ_GL622333.1|:368090-369019	gi|319430703|ref|NZ_GL622333.1|:368090-369019	2	611
gi|309807344|ref|NZ_AEHQ01000001.1|:c7756-6713	gi|309807344|ref|NZ_AEHQ01000001.1|:c7756-6713	2	611
gi|312872045|ref|NZ_AEKJ01000008.1|:c42530-41976	gi|312872045|ref|NZ_AEKJ01000008.1|:c42530-41976	2	611
gi|319430703|ref|NZ_GL622333.1|:c1025864-1025439	gi|319430703|ref|NZ_GL622333.1|:c1025864-1025439	2	611
gi|309804024|ref|NZ_AEHN01000019.1|:c39087-37432	gi|309804024|ref|NZ_AEHN01000019.1|:c39087-37432	2	611
gi|319430703|ref|NZ_GL622333.1|:294264-295082	gi|319430703|ref|NZ_GL622333.1|:294264-295082	2	611
gi|319430703|ref|NZ_GL622333.1|:276929-277939	gi|319430703|ref|NZ_GL622333.1|:276929-277939	2	611
gi|319430703|ref|NZ_GL622333.1|:415159-416415	gi|319430703|ref|NZ_GL622333.1|:415159-416415	2	611
gi|319430703|ref|NZ_GL622333.1|:1173141-1173386	gi|319430703|ref|NZ_GL622333.1|:1173141-1173386	2	611
gi|319430703|ref|NZ_GL622333.1|:c1169608-1169237	gi|319430703|ref|NZ_GL622333.1|:c1169608-1169237	2	611
gi|309808914|ref|NZ_AEHQ01000091.1|:5057-5659	gi|309808914|ref|NZ_AEHQ01000091.1|:5057-5659	2	611
gi|319430703|ref|NZ_GL622333.1|:1222540-1223973	gi|319430703|ref|NZ_GL622333.1|:1222540-1223973	2	611
gi|319430703|ref|NZ_GL622333.1|:369474-371225	gi|319430703|ref|NZ_GL622333.1|:369474-371225	2	611
gi|319430703|ref|NZ_GL622333.1|:c88700-88101	gi|319430703|ref|NZ_GL622333.1|:c88700-88101	2	611
gi|319430703|ref|NZ_GL622333.1|:389505-389924	gi|319430703|ref|NZ_GL622333.1|:389505-389924	2	611
gi|319430703|ref|NZ_GL622333.1|:301615-302091	gi|319430703|ref|NZ_GL622333.1|:301615-302091	2	611
gi|319430703|ref|NZ_GL622333.1|:c1026957-1026808	gi|319430703|ref|NZ_GL622333.1|:c1026957-1026808	2	611
gi|319430703|ref|NZ_GL622333.1|:359548-359955	gi|319430703|ref|NZ_GL622333.1|:359548-359955	2	611
gi|309804826|ref|NZ_AEHO01000010.1|:c23750-21969	gi|309804826|ref|NZ_AEHO01000010.1|:c23750-21969	2	611
gi|319430703|ref|NZ_GL622333.1|:363687-364688	gi|319430703|ref|NZ_GL622333.1|:363687-364688	2	611
gi|319430703|ref|NZ_GL622333.1|:c208157-207558	gi|319430703|ref|NZ_GL622333.1|:c208157-207558	2	611
LINAB1_0040|LINAB1_0040|deoxyadenosine	LINAB1_0040|LINAB1_0040|deoxyadenosine	2	611
gi|319430703|ref|NZ_GL622333.1|:c1024470-1023907	gi|319430703|ref|NZ_GL622333.1|:c1024470-1023907	2	611
LINAB1_0969|LINAB1_0969|lysyl-tRNA	LINAB1_0969|LINAB1_0969|lysyl-tRNA	2	611
LINAB1_0792|LINAB1_0792|response	LINAB1_0792|LINAB1_0792|response	2	611
gi|312873919|ref|NZ_AEKI01000022.1|:c9775-8936	gi|312873919|ref|NZ_AEKI01000022.1|:c9775-8936	2	611
gi|319430703|ref|NZ_GL622333.1|:480463-481746	gi|319430703|ref|NZ_GL622333.1|:480463-481746	2	611
gi|312873263|ref|NZ_AEKI01000003.1|:54803-55600	gi|312873263|ref|NZ_AEKI01000003.1|:54803-55600	2	611
gi|309803802|ref|NZ_AEHN01000015.1|:c30688-29432	gi|309803802|ref|NZ_AEHN01000015.1|:c30688-29432	2	611
gi|309806244|ref|NZ_AEHP01000023.1|:c7309-6623	gi|309806244|ref|NZ_AEHP01000023.1|:c7309-6623	2	611
gi|259048385|ref|NZ_GG700811.1|:c238081-237395	gi|259048385|ref|NZ_GG700811.1|:c238081-237395	2	611
gi|309808323|ref|NZ_AEHQ01000065.1|:c27371-26589	gi|309808323|ref|NZ_AEHQ01000065.1|:c27371-26589	2	611
gi|319430703|ref|NZ_GL622333.1|:446268-446795	gi|319430703|ref|NZ_GL622333.1|:446268-446795	2	611
gi|319430703|ref|NZ_GL622333.1|:489506-490465	gi|319430703|ref|NZ_GL622333.1|:489506-490465	2	611
gi|319430703|ref|NZ_GL622333.1|:c1059773-1059375	gi|319430703|ref|NZ_GL622333.1|:c1059773-1059375	2	611
gi|319430703|ref|NZ_GL622333.1|:c644290-643661	gi|319430703|ref|NZ_GL622333.1|:c644290-643661	2	611
gi|319430703|ref|NZ_GL622333.1|:c133106-132225	gi|319430703|ref|NZ_GL622333.1|:c133106-132225	2	611
gi|309808213|ref|NZ_AEHQ01000059.1|:c27903-26896	gi|309808213|ref|NZ_AEHQ01000059.1|:c27903-26896	2	611
gi|319430703|ref|NZ_GL622333.1|:c1127913-1127263	gi|319430703|ref|NZ_GL622333.1|:c1127913-1127263	2	611
gi|319430703|ref|NZ_GL622333.1|:c1062796-1062122	gi|319430703|ref|NZ_GL622333.1|:c1062796-1062122	2	611
gi|319430703|ref|NZ_GL622333.1|:c927257-926424	gi|319430703|ref|NZ_GL622333.1|:c927257-926424	2	611
gi|319430703|ref|NZ_GL622333.1|:c722145-721723	gi|319430703|ref|NZ_GL622333.1|:c722145-721723	2	611
gi|309806064|ref|NZ_AEHP01000015.1|:c8735-7791	gi|309806064|ref|NZ_AEHP01000015.1|:c8735-7791	2	611
gi|319430703|ref|NZ_GL622333.1|:c656019-655552	gi|319430703|ref|NZ_GL622333.1|:c656019-655552	2	611
gi|319430703|ref|NZ_GL622333.1|:397091-398770	gi|319430703|ref|NZ_GL622333.1|:397091-398770	2	611
gi|319430703|ref|NZ_GL622333.1|:484623-485417	gi|319430703|ref|NZ_GL622333.1|:484623-485417	2	611
gi|319430703|ref|NZ_GL622333.1|:412317-413042	gi|319430703|ref|NZ_GL622333.1|:412317-413042	2	611
LINAB1_0918|LINAB1_0918|peptide	LINAB1_0918|LINAB1_0918|peptide	2	611
gi|309806041|ref|NZ_AEHP01000013.1|:5285-6092	gi|309806041|ref|NZ_AEHP01000013.1|:5285-6092	2	611
gi|309805463|ref|NZ_AEHO01000027.1|:c51678-50776	gi|309805463|ref|NZ_AEHO01000027.1|:c51678-50776	2	611
gi|309806106|ref|NZ_AEHP01000017.1|:c18267-17365	gi|309806106|ref|NZ_AEHP01000017.1|:c18267-17365	2	611
gi|319430703|ref|NZ_GL622333.1|:c906643-905345	gi|319430703|ref|NZ_GL622333.1|:c906643-905345	2	611
gi|319430703|ref|NZ_GL622333.1|:c757675-757106	gi|319430703|ref|NZ_GL622333.1|:c757675-757106	2	611
gi|319430703|ref|NZ_GL622333.1|:1182359-1182814	gi|319430703|ref|NZ_GL622333.1|:1182359-1182814	2	611
gi|319430703|ref|NZ_GL622333.1|:c1066238-1065930	gi|319430703|ref|NZ_GL622333.1|:c1066238-1065930	2	611
gi|319430703|ref|NZ_GL622333.1|:c717985-717041	gi|319430703|ref|NZ_GL622333.1|:c717985-717041	2	611
gi|312873332|ref|NZ_AEKI01000005.1|:c18513-17638	gi|312873332|ref|NZ_AEKI01000005.1|:c18513-17638	2	611
gi|259048375|ref|NZ_GG700801.1|:56818-57792	gi|259048375|ref|NZ_GG700801.1|:56818-57792	2	611
gi|312873919|ref|NZ_AEKI01000022.1|:c22248-21550	gi|312873919|ref|NZ_AEKI01000022.1|:c22248-21550	2	611
gi|319430703|ref|NZ_GL622333.1|:495837-496556	gi|319430703|ref|NZ_GL622333.1|:495837-496556	2	611
gi|312873553|ref|NZ_AEKI01000011.1|:c95110-93953	gi|312873553|ref|NZ_AEKI01000011.1|:c95110-93953	2	611
gi|319430703|ref|NZ_GL622333.1|:c1093733-1093020	gi|319430703|ref|NZ_GL622333.1|:c1093733-1093020	2	611
gi|319430703|ref|NZ_GL622333.1|:c162032-159747	gi|319430703|ref|NZ_GL622333.1|:c162032-159747	2	611
gi|319430703|ref|NZ_GL622333.1|:371360-372037	gi|319430703|ref|NZ_GL622333.1|:371360-372037	2	611
gi|309807625|ref|NZ_AEHQ01000024.1|:c2309-1482	gi|309807625|ref|NZ_AEHQ01000024.1|:c2309-1482	2	611
gi|309806244|ref|NZ_AEHP01000023.1|:c43650-42808	gi|309806244|ref|NZ_AEHP01000023.1|:c43650-42808	2	611
gi|309805575|ref|NZ_AEHO01000029.1|:5778-7631	gi|309805575|ref|NZ_AEHO01000029.1|:5778-7631	2	611
gi|309808049|ref|NZ_AEHQ01000050.1|:c44524-43784	gi|309808049|ref|NZ_AEHQ01000050.1|:c44524-43784	2	611
gi|319430703|ref|NZ_GL622333.1|:c1149749-1149015	gi|319430703|ref|NZ_GL622333.1|:c1149749-1149015	2	611
gi|309805163|ref|NZ_AEHO01000020.1|:c84020-83613	gi|309805163|ref|NZ_AEHO01000020.1|:c84020-83613	2	611
gi|319430703|ref|NZ_GL622333.1|:c207554-207057	gi|319430703|ref|NZ_GL622333.1|:c207554-207057	2	611
gi|309808793|ref|NZ_AEHQ01000083.1|:c6087-4669	gi|309808793|ref|NZ_AEHQ01000083.1|:c6087-4669	2	611
gi|309806952|ref|NZ_AEHP01000054.1|:c67326-66529	gi|309806952|ref|NZ_AEHP01000054.1|:c67326-66529	2	611
gi|319430703|ref|NZ_GL622333.1|:401574-402290	gi|319430703|ref|NZ_GL622333.1|:401574-402290	2	611
gi|309804140|ref|NZ_AEHN01000022.1|:c8144-7380	gi|309804140|ref|NZ_AEHN01000022.1|:c8144-7380	2	611
gi|319430703|ref|NZ_GL622333.1|:c263633-261360	gi|319430703|ref|NZ_GL622333.1|:c263633-261360	2	611
gi|309805817|ref|NZ_AEHP01000001.1|:c1155-1	gi|309805817|ref|NZ_AEHP01000001.1|:c1155-1	2	611
gi|309808588|ref|NZ_AEHQ01000075.1|:4039-5406	gi|309808588|ref|NZ_AEHQ01000075.1|:4039-5406	2	611
gi|319430703|ref|NZ_GL622333.1|:367113-368075	gi|319430703|ref|NZ_GL622333.1|:367113-368075	2	611
gi|319430703|ref|NZ_GL622333.1|:391501-392061	gi|319430703|ref|NZ_GL622333.1|:391501-392061	2	611
gi|319430703|ref|NZ_GL622333.1|:c283113-282184	gi|319430703|ref|NZ_GL622333.1|:c283113-282184	2	611
gi|325912190|ref|NZ_AEXJ01000017.1|:104283-105113	gi|325912190|ref|NZ_AEXJ01000017.1|:104283-105113	2	611
gi|309808396|ref|NZ_AEHQ01000069.1|:c54053-53466	gi|309808396|ref|NZ_AEHQ01000069.1|:c54053-53466	2	611
gi|319430703|ref|NZ_GL622333.1|:413615-414334	gi|319430703|ref|NZ_GL622333.1|:413615-414334	2	611
gi|309807395|ref|NZ_AEHQ01000005.1|:c10413-8515	gi|309807395|ref|NZ_AEHQ01000005.1|:c10413-8515	2	611
gi|319430703|ref|NZ_GL622333.1|:c860219-859545	gi|319430703|ref|NZ_GL622333.1|:c860219-859545	2	611
LINAB1_0913|LINAB1_0913|thioredoxin	LINAB1_0913|LINAB1_0913|thioredoxin	2	611
gi|319430703|ref|NZ_GL622333.1|:483692-484618	gi|319430703|ref|NZ_GL622333.1|:483692-484618	2	611
gi|319430703|ref|NZ_GL622333.1|:1139355-1139903	gi|319430703|ref|NZ_GL622333.1|:1139355-1139903	2	611
gi|319430703|ref|NZ_GL622333.1|:1179440-1179895	gi|319430703|ref|NZ_GL622333.1|:1179440-1179895	2	611
gi|319430703|ref|NZ_GL622333.1|:499085-500272	gi|319430703|ref|NZ_GL622333.1|:499085-500272	2	611
gi|312873915|ref|NZ_AEKI01000021.1|:c2990-2043	gi|312873915|ref|NZ_AEKI01000021.1|:c2990-2043	2	611
gi|319430703|ref|NZ_GL622333.1|:c1057675-1057235	gi|319430703|ref|NZ_GL622333.1|:c1057675-1057235	2	611
gi|319430703|ref|NZ_GL622333.1|:967675-969747	gi|319430703|ref|NZ_GL622333.1|:967675-969747	2	611
gi|319430703|ref|NZ_GL622333.1|:414352-415149	gi|319430703|ref|NZ_GL622333.1|:414352-415149	2	611
gi|312871579|ref|NZ_AEKK01000017.1|:c73990-72548	gi|312871579|ref|NZ_AEKK01000017.1|:c73990-72548	2	611
gi|319430703|ref|NZ_GL622333.1|:c907449-906694	gi|319430703|ref|NZ_GL622333.1|:c907449-906694	2	611
gi|319430703|ref|NZ_GL622333.1|:c456170-455616	gi|319430703|ref|NZ_GL622333.1|:c456170-455616	2	611
gi|309807724|ref|NZ_AEHQ01000034.1|:c1050-1	gi|309807724|ref|NZ_AEHQ01000034.1|:c1050-1	2	611
gi|319430703|ref|NZ_GL622333.1|:c1005699-1005421	gi|319430703|ref|NZ_GL622333.1|:c1005699-1005421	2	611
gi|309807678|ref|NZ_AEHQ01000029.1|:c7734-6115	gi|309807678|ref|NZ_AEHQ01000029.1|:c7734-6115	2	611
gi|309805974|ref|NZ_AEHP01000010.1|:28567-29457	gi|309805974|ref|NZ_AEHP01000010.1|:28567-29457	2	611
gi|319430703|ref|NZ_GL622333.1|:c932803-932246	gi|319430703|ref|NZ_GL622333.1|:c932803-932246	2	611
gi|309808128|ref|NZ_AEHQ01000056.1|:c1183-17	gi|309808128|ref|NZ_AEHQ01000056.1|:c1183-17	2	611
gi|319430703|ref|NZ_GL622333.1|:c634976-632562	gi|319430703|ref|NZ_GL622333.1|:c634976-632562	2	611
gi|319430703|ref|NZ_GL622333.1|:c1053041-1052658	gi|319430703|ref|NZ_GL622333.1|:c1053041-1052658	2	611
gi|319430703|ref|NZ_GL622333.1|:495252-495818	gi|319430703|ref|NZ_GL622333.1|:495252-495818	2	611
gi|309808379|ref|NZ_AEHQ01000067.1|:2626-4812	gi|309808379|ref|NZ_AEHQ01000067.1|:2626-4812	2	611
LINAB1_1070|LINAB1_1070|50S	LINAB1_1070|LINAB1_1070|50S	2	611
gi|309808793|ref|NZ_AEHQ01000083.1|:c15276-13939	gi|309808793|ref|NZ_AEHQ01000083.1|:c15276-13939	2	611
gi|319430703|ref|NZ_GL622333.1|:c162905-162036	gi|319430703|ref|NZ_GL622333.1|:c162905-162036	2	611
gi|319430703|ref|NZ_GL622333.1|:c581960-580998	gi|319430703|ref|NZ_GL622333.1|:c581960-580998	2	611
gi|259048375|ref|NZ_GG700801.1|:c78890-77373	gi|259048375|ref|NZ_GG700801.1|:c78890-77373	2	611
gi|309807777|ref|NZ_AEHQ01000036.1|:c70049-68628	gi|309807777|ref|NZ_AEHQ01000036.1|:c70049-68628	2	611
gi|309805067|ref|NZ_AEHO01000019.1|:c12522-11536	gi|309805067|ref|NZ_AEHO01000019.1|:c12522-11536	2	611
LINAB1_0263|LINAB1_0263|two-component	LINAB1_0263|LINAB1_0263|two-component	2	611
gi|319430703|ref|NZ_GL622333.1|:c83059-82013	gi|319430703|ref|NZ_GL622333.1|:c83059-82013	2	611
gi|319430703|ref|NZ_GL622333.1|:c321555-320296	gi|319430703|ref|NZ_GL622333.1|:c321555-320296	2	611
gi|319430703|ref|NZ_GL622333.1|:1182820-1184193	gi|319430703|ref|NZ_GL622333.1|:1182820-1184193	2	611
gi|319430703|ref|NZ_GL622333.1|:c1048658-1048263	gi|319430703|ref|NZ_GL622333.1|:c1048658-1048263	2	611
gi|309808964|ref|NZ_AEHR01000001.1|:19691-21406	gi|309808964|ref|NZ_AEHR01000001.1|:19691-21406	2	611
gi|259048385|ref|NZ_GG700811.1|:30601-31362	gi|259048385|ref|NZ_GG700811.1|:30601-31362	2	611
gi|319430703|ref|NZ_GL622333.1|:c320284-319049	gi|319430703|ref|NZ_GL622333.1|:c320284-319049	2	611
gi|319430703|ref|NZ_GL622333.1|:c505954-505022	gi|319430703|ref|NZ_GL622333.1|:c505954-505022	2	611
gi|319430703|ref|NZ_GL622333.1|:c1065902-1065273	gi|319430703|ref|NZ_GL622333.1|:c1065902-1065273	2	611
gi|309805817|ref|NZ_AEHP01000001.1|:c8305-6572	gi|309805817|ref|NZ_AEHP01000001.1|:c8305-6572	2	611
gi|309808290|ref|NZ_AEHQ01000062.1|:c18606-15703	gi|309808290|ref|NZ_AEHQ01000062.1|:c18606-15703	2	611
gi|319430703|ref|NZ_GL622333.1|:c1063467-1063183	gi|319430703|ref|NZ_GL622333.1|:c1063467-1063183	2	611
gi|319430703|ref|NZ_GL622333.1|:382246-382809	gi|319430703|ref|NZ_GL622333.1|:382246-382809	2	611
gi|319430703|ref|NZ_GL622333.1|:c210904-209996	gi|319430703|ref|NZ_GL622333.1|:c210904-209996	2	611
gi|319430703|ref|NZ_GL622333.1|:c261375-260713	gi|319430703|ref|NZ_GL622333.1|:c261375-260713	2	611
gi|312874322|ref|NZ_AEKI01000027.1|:7062-7868	gi|312874322|ref|NZ_AEKI01000027.1|:7062-7868	2	611
gi|319430703|ref|NZ_GL622333.1|:c759203-758451	gi|319430703|ref|NZ_GL622333.1|:c759203-758451	2	611
gi|319430703|ref|NZ_GL622333.1|:392507-392908	gi|319430703|ref|NZ_GL622333.1|:392507-392908	2	611
gi|319430703|ref|NZ_GL622333.1|:c648872-647958	gi|319430703|ref|NZ_GL622333.1|:c648872-647958	2	611
gi|319430703|ref|NZ_GL622333.1|:c172250-169944	gi|319430703|ref|NZ_GL622333.1|:c172250-169944	2	611
gi|319430703|ref|NZ_GL622333.1|:318246-318977	gi|319430703|ref|NZ_GL622333.1|:318246-318977	2	611
gi|319430703|ref|NZ_GL622333.1|:392094-392507	gi|319430703|ref|NZ_GL622333.1|:392094-392507	2	611
gi|309808290|ref|NZ_AEHQ01000062.1|:8236-9876	gi|309808290|ref|NZ_AEHQ01000062.1|:8236-9876	2	611
gi|309805974|ref|NZ_AEHP01000010.1|:29908-30690	gi|309805974|ref|NZ_AEHP01000010.1|:29908-30690	2	611
gi|259048375|ref|NZ_GG700801.1|:c26847-25882	gi|259048375|ref|NZ_GG700801.1|:c26847-25882	2	611
gi|309805287|ref|NZ_AEHO01000021.1|:7575-8744	gi|309805287|ref|NZ_AEHO01000021.1|:7575-8744	2	611
gi|319430703|ref|NZ_GL622333.1|:1211653-1212357	gi|319430703|ref|NZ_GL622333.1|:1211653-1212357	2	611
gi|309805904|ref|NZ_AEHP01000004.1|:c13752-12751	gi|309805904|ref|NZ_AEHP01000004.1|:c13752-12751	2	611
gi|309803941|ref|NZ_AEHN01000017.1|:24308-25156	gi|309803941|ref|NZ_AEHN01000017.1|:24308-25156	2	611
gi|309808396|ref|NZ_AEHQ01000069.1|:c67557-65914	gi|309808396|ref|NZ_AEHQ01000069.1|:c67557-65914	2	611
gi|319430703|ref|NZ_GL622333.1|:c753156-752722	gi|319430703|ref|NZ_GL622333.1|:c753156-752722	2	611
gi|309805952|ref|NZ_AEHP01000009.1|:c10208-9489	gi|309805952|ref|NZ_AEHP01000009.1|:c10208-9489	2	611
gi|319430703|ref|NZ_GL622333.1|:c1058416-1057904	gi|319430703|ref|NZ_GL622333.1|:c1058416-1057904	2	611
gi|309807907|ref|NZ_AEHQ01000039.1|:c20520-19309	gi|309807907|ref|NZ_AEHQ01000039.1|:c20520-19309	2	611
gi|319430703|ref|NZ_GL622333.1|:c1108537-1108112	gi|319430703|ref|NZ_GL622333.1|:c1108537-1108112	2	611
gi|319430703|ref|NZ_GL622333.1|:c677420-676854	gi|319430703|ref|NZ_GL622333.1|:c677420-676854	2	611
gi|319430703|ref|NZ_GL622333.1|:c126326-124767	gi|319430703|ref|NZ_GL622333.1|:c126326-124767	2	611
gi|319430703|ref|NZ_GL622333.1|:c1025342-1024650	gi|319430703|ref|NZ_GL622333.1|:c1025342-1024650	2	611
gi|259048379|ref|NZ_GG700805.1|:396582-397697	gi|259048379|ref|NZ_GG700805.1|:396582-397697	2	611
gi|319430703|ref|NZ_GL622333.1|:c657442-656612	gi|319430703|ref|NZ_GL622333.1|:c657442-656612	2	611
LINAB1_0261|LINAB1_0261|ribosomal	LINAB1_0261|LINAB1_0261|ribosomal	2	611
gi|259048383|ref|NZ_GG700809.1|:53949-54668	gi|259048383|ref|NZ_GG700809.1|:53949-54668	2	611
gi|319430703|ref|NZ_GL622333.1|:c1151385-1150048	gi|319430703|ref|NZ_GL622333.1|:c1151385-1150048	2	611
gi|309808793|ref|NZ_AEHQ01000083.1|:c28339-27440	gi|309808793|ref|NZ_AEHQ01000083.1|:c28339-27440	2	611
LINAB1_0511|LINAB1_0511|GTPase|[333637:334243]	LINAB1_0511|LINAB1_0511|GTPase|[333637:334243]	2	611
gi|319430703|ref|NZ_GL622333.1|:c78503-77757	gi|319430703|ref|NZ_GL622333.1|:c78503-77757	2	611
gi|309808691|ref|NZ_AEHQ01000078.1|:c8374-7631	gi|309808691|ref|NZ_AEHQ01000078.1|:c8374-7631	2	611
gi|319430703|ref|NZ_GL622333.1|:c752373-751384	gi|319430703|ref|NZ_GL622333.1|:c752373-751384	2	611
gi|309806244|ref|NZ_AEHP01000023.1|:c1172-183	gi|309806244|ref|NZ_AEHP01000023.1|:c1172-183	2	611
LINAB1_0124|LINAB1_0124|pantothenate	LINAB1_0124|LINAB1_0124|pantothenate	2	611
gi|116628683|ref|NC_008530.1|:345285-346223	gi|116628683|ref|NC_008530.1|:345285-346223	1	1008
gi|298252964|ref|NZ_ADAN01000005.1|:203412-204341	gi|298252964|ref|NZ_ADAN01000005.1|:203412-204341	3	175
gene_id|Sn35_00366|start|135059|end|136069|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00366|start|135059|end|136069|contig|contig9|strand|-|type|CDS	4	66
gene_id|Sn35_01188|start|37673|end|39751|contig|contig15|strand|+|type|CDS	gene_id|Sn35_01188|start|37673|end|39751|contig|contig15|strand|+|type|CDS	4	66
gene_id|Sn35_01192|start|74|end|985|contig|contig16|strand|+|type|CDS	gene_id|Sn35_01192|start|74|end|985|contig|contig16|strand|+|type|CDS	4	66
gi|295691862|ref|NC_014106.1|:c1271554-1270505	gi|295691862|ref|NC_014106.1|:c1271554-1270505	1	1008
gi|295691862|ref|NC_014106.1|:821986-822525	gi|295691862|ref|NC_014106.1|:821986-822525	1	1008
gi|295691862|ref|NC_014106.1|:c1289156-1288431	gi|295691862|ref|NC_014106.1|:c1289156-1288431	1	1008
gi|238694420|ref|NZ_GG669823.1|:3670-7236	gi|238694420|ref|NZ_GG669823.1|:3670-7236	1	1008
